titulo;autor;texto
SUB TEGMINE FAGI;Castro Alves;"A MELO MORAIS 
Dieu parle dans le calme plus haur que dans la tempête. 
MICKIEWIKCZ 
Deus nobis haec otia fecit. 
VÍRGILIO 
Amigo! O campo é o ninho do poeta... 
Deus fala, quando a turba está quieta, 
As campinas em flor. 
— Noivo — Ele espera que os convivas saiam... 
E n'alcova onde as lâmpadas desmaiam 
            Então murmura — amor — 
Vem comigo cismar risonho e grave...  
A poesia—é uma luz... e a alma—uma ave...  
              Querem — trevas e ar. 
A andorinha, que é a alma — pede o campo.  
A poesia quer sombra—é o pirilampo... 
               P'ra
 voar... p'ra brilhar. 
Meu Deus! Quanta beleza nessas trilhas...  
Que perfume nas doces maravilhas, 
Onde o vento gemeu!... 
Que flores d'ouro pelas veigas belas! 
...Foi um anjo co'a mão cheia de estrelas 
            Que na terra as perdeu. 
Aqui o éter puro se adelgaça...  
Não sobe esta blasfêmia de fumaça 
Das cidades p'ra o céu  
E a Terra é como o inseto friorento  
Dentro da flor azul do firmamento. 
             Cujo cálix pendeu!.. 
Qual no fluxo e refluxo, o mar em vagas  
Leva a concha dourada... e traz das plagas 
Corais em turbilhão, 
A mente leva a prece a Deus—por pérolas 
E traz, volvendo após das praias cérulas, 
             — Um brilhante — o perdão! 
A alma fica melhor no descampado...  
O pensamento indômito, arrojado 
Galopa no sertão, 
Qual nos estepes o corcel fogoso 
Relincha e parte turbulento, estoso, 
            Solta a crina ao tufão. 
Vem! Nós iremos na floresta densa,  
Onde na arcada gótica e suspensa 
Reza o vento fetal. 
Enorme sombra cai da enorme rama... 
É o Pagode fantástico de Brama 
             Ou velha catedral. 
Irei contigo pelos ermos—lento —  
Cismando, ao pôr do sol, num pensamento 
Do nosso velho Hugo. 
—Mestre do mundo! Sol da eternidade!... 
Para ter por planeta a humanidade, 
            Deus num cerro o fixou. 
Ao longe, na quebrada da colina,  
Enlaça a trepadeira purpurina 
O negro mangueira!! . . . 
Como no Dante a pálida Francesca 
Mostra o sorriso rubro e a face fresca 
            Na estrofe sepulcral. 
O povo das formosas amarílis  
Embala-se nas balsas, como as Willis 
Que o Norte imaginou. 
O antro—fala... o ninho s'estremece... 
A dríade entre as folhas aparece... 
            Pã na flauta soprou!... 
Mundo estranho e bizarro da quimera,  
A fantasia desvairada gera 
Um paganismo aqui. 
Melhor eu compreendo então Virgílio... 
E vendo os Faunos lhe dançar no idílio, 
            Murmuro crente: —eu vi! — 
Quando penetro na floresta triste,  
Qual pela ogiva gótica o antiste, 
Que procura o Senhor, 
Como bebem as aves peregrinas 
Nas ânforas de orvalho das boninas, 
             Eu bebo crença e amor!... 
E à tarde, quando o sol — condor sangrento —  
No ocidente se aninha sonolento, 
Como a abelha na flor... 
E a luz da estrela trêmula se irmana 
Co'a fogueira noturna da cabana, 
             Que acendera o pastor, 
A lua — traz um raio para os mares...  
A abelha—traz o mel... um treno aos lares 
Traz a rola a carpir... 
Também deixa o poeta a selva escura 
E traz alguma estrofe, que fulgura, 
             P'ra legar ao porvir!... 
Vem! Do mundo leremos o problema  
Nas folhas da floresta, ou do poema, 
Nas trevas ou na luz... 
Não vês?... Do céu a cúpula azulada, 
Como uma taça sobre nós voltada, 
             Lança a poesia a flux!..."
AS TRÊS IRMÃS DO POETA;Castro Alves;"(Traduzido de E. BERTHOUD) 
É Noite! as sombras correm nebulosas.  
Vão três pálidas virgens silenciosas  
Através da procela irrequieta.  
Vão três pálidas virgens... vão sombrias  
Rindo colar num beijo as bocas frias... 
Na fronte cismadora do—Poeta — 
""Saúde, irmão! Eu sou a Indiferença. 
Sou eu quem te sepulta a idéia imensa, 
Quem no teu nome a escuridão projeta... 
Fui eu que te vesti do meu sudário... 
Que vais fazer tão triste e solitário?..."" 
— ""Eu lutarei!""—responde-lhe o Poeta. 
""Saúde, meu irmão! Eu sou a Fome. 
Sou eu quem o teu negro pão consome... 
O teu mísero pão, mísero atleta! 
Hoje, amanhã, depois... depois (qu'importa?) 
Virei sempre sentar-me à tua porta..."" 
—""Eu sofrerei""—responde-lhe o Poeta. 
""Saúde, meu irmão! Eu sou a Morte.  
Suspende em meio o hino augusto e forte.  
Marquei-te a fronte, mísero profeta!  
Volve ao nada! Não sentes neste enleio  
Teu cântico gelar-se no meu seio?!"" 
—""Eu cantarei no céu"" — diz-lhe o Poeta!"
O VÔO DO GÊNIO;Castro Alves;"A ATRIZ EUGÊNIA CÂMARA 
Um dia em que na terra a sós vagava  
Pela estrada sombria da existência,  
Sem rosas—nos vergéis da adolescência,  
Sem luz d'estrela—pelo céu do amor; 
 Senti as asas de um arcanjo errante  
Roçar-me brandamente pela fronte,  
Como o cisne, que adeja sobre a fonte,  
As vezes toca a solitária flor. 
E disse então: ""Quem és, pálido arcanjo!  
Tu, que o poeta vens erguer do pego?  
Eras acaso tu, que Milton cego  
Ouvia em sua noite erma de sol?  
Quem és tu? Quem és tu?""—""Eu sou o gênio"",  
Disse-me o anjo ""vem seguir-me o passo,  
Quero contigo me arrojar no espaço,  
Onde tenho por c'roas o arrebol"". 
""Onde me levas, pois?...""—""Longe te levo  
Ao país do ideal, terra das flores,  
Onde a brisa do céu tem mais amores  
E a fantasia—lagos mais azuis...""  
E fui... e fui... ergui-me no infinito,  
Lá onde o vôo d'águia não se eleva...  
Abaixo—via a terra—abismo em treva!  
Acima—o firmamento— abismo em luz! 
""Arcanjo! arcanjo! que ridente sonho!"" 
— ""Não, poeta, é o vedado paraíso, 
Onde os lírios mimosos do sorriso 
Eu abro em todo o seio, que chorou, 
Onde a loura comédia canta alegre, 
Onde eu tenho o condão de um gênio infindo, 
Que a sombra de Molière vem sorrindo 
Beijar na fronte, que o Senhor beijou..."" 
""Onde me levas mais, anjo divino?"" 
— ""Vem ouvir, sobre as harpas inspiradas, 
O canto das esferas namoradas, 
Quando eu encho de amor o azul dos céus. 
Quero levar-te das paixões nos mares. 
Quero levar-te a dédalos profundos, 
Onde refervem sóis... e céus... e mundos... 
Mais sóis... mais mundos, e onde tudo é meu... 
""Mulher! mulher! Aqui tudo é volúpia:  
A brisa morna, a sombra do arvoredo,  
A linfa clara, que murmura a medo,  
A luz que abraça a flor e o céu ao mar.  
Ó princesa, a razão já se me perde,  
És a sereia da encantada Sila.  
Anjo, que transformaste-te em Dalila,  
Sansão de novo te quisera amar! 
""Porém não paras neste vôo errante!  
A que outros mundos elevar-me tentas?  
Já não sinto o soprar de auras sedentas,  
Nem bebo a taça de um fogoso amor.  
Sinto que rolo em báratros profundos...  
Já não tens asas, águia da Tessália,  
Maldições sobre ti... tu és Onfália,  
Ninguém te ergue das trevas e do horror. 
""Porém silêncio! No maldito abismo,  
Onde caí contigo criminosa,  
Canta uma voz, sentida e maviosa,  
Que arrependida sobe a Jeová!  
Perdão! Perdão! Senhor, p'ra quem soluça,  
Talvez seja algum anjo peregrino… 
 Mas não! inda eras tu, gênio divino,  
Também sabes chorar, como Eloá? 
""Não mais, ó serafim! suspende as asas!  
Que, através das estrelas arrastado,  
Meu ser arqueja louco, deslumbrado.  
Sobre as constelações e os céus azuis.  
Arcanjo! Arcanjo! basta... já contigo  
Mergulhei das paixões nas vagas cérulas...  
Mas nos meus dedos — já não cabem —  
Mas na minh'alma — já não cabe — luz!."
O ADEUS DE TERESA;Castro Alves;"A  vez primeira que eu fitei Teresa, 
Como as plantas que arrasta a correnteza, 
A valsa nos levou nos giros seus... 
E amamos juntos... E depois na sala 
""Adeus"" eu disse-lhe a tremer co'a fala... 
E ela, corando, murmurou-me: ""adeus."" 
Uma noite... entreabriu-se um reposteiro... 
E da alcova saía um cavaleiro 
Inda beijando uma mulher sem véus... 
Era eu... Era a pálida Teresa! 
""Adeus"" lhe disse conservando-a presa... 
E ela entre beijos murmurou-me: ""adeus!"" 
Passaram tempos... sec'los de delírio 
Prazeres divinais... gozos do Empíreo... 
. . . Mas um dia volvi aos lares meus. 
Partindo eu disse — ""Voltarei!... descansa!... 
Ela, chorando mais que uma criança, 
Ela em soluços murmurou-me: ""adeus!"" 
Quando voltei... era o palácio em festa!... 
E a voz d'Ela e de um homem lá na orquesta 
Preenchiam de amor o azul dos céus. 
Entrei! . . . Ela me olhou branca . . . surpresa! 
Foi a última vez que eu vi Teresa!... 
E ela arquejando murmurou-me: ""adeus!"""
A VOLTA DA PRIMAVERA;Castro Alves;"Aime et tu renaítras fais-toi fleur pour éclore,  
Après avoir soufferi, il faul souffrir encore;  
Il faut aimer sans cesse après avoir aimé. 
A. DE MUSSET 
AI! Não maldigas minha fronte pálida,  
E o peito gasto ao referver de amores.  
Vegetam louros — na caveira esquálida  
E a sepultura se reveste em flores. 
Bem sei que um dia o vendaval da sorte  
Do mar lançou-me na gelada areia.  
Serei... que importa? o D. Juan da morte  
Dá-me o teu seio—e tu serás Haidéia! 
Pousa esta mão—nos meus cabelos úmidos!...  
Ensina à brisa ondulações suaves! 
Dá-me um abrigo dos teus seios túmidos! 
 Fala!... que eu ouço o pipilar das aves! 
Já viste às vezes, quando o sol de maio  
Inunda o vale, o matagal e a veiga?  
Murmura a relva: ""Que suave raio!""  
Responde o ramo: ""Como a luz é meiga!"" 
E, ao doce influxo do clarão do dia, 
O junco exausto, que cedera à enchente, 
Levanta a fronte da lagoa fria... 
Mergulha a fronte na lagoa ardente... 
Se a natureza apaixonada acorda  
Ao quente afago do celeste amante,  
Diz!... Quando em fogo o teu olhar transborda,  
Não vês minh'alma reviver ovante? 
É que teu riso me penetra n'alma  
—Como a harmonia de uma orquestra santa  
—É que teu riso tanta dor acalma...  
Tanta descrença!... Tanta angústia!... Tanta! 
Que eu digo ao ver tua celeste fronte:  
""O céu consola toda dor que existe.  
Deus fez a neve — para o negro monte!  
Deus fez a virgem — para o bardo triste!"""
A MACIEL PINHEIRO;Castro Alves;"L'ieu soit en aide au pieux pèlerin. 
BOUCHARD 
Partes amigo do teu antro de águias, 
Onde gerava um pensamento enorme,  
Tingindo as asas no levante rubro,  
Quando nos vales inda a sombra dorme...  
Na fronte vasta, como um céu de idéias,  
Aonde os astros surgem mais e mais...  
Quiseste a luz das boreais auroras...  
Deus acompanhe o peregrino audaz. 
Verás a terra da infeliz Moema,  
Bem como a Vênus se elevar das vagas;  
Das serenatas ao luar dormida,  
Que o mar murmura nas douradas plagas.  
Terra de glórias, de canções e brios,  
Esparta, Atenas, que não tem rivais...  
Que, à voz da pátria, deixa a lira e ruge. . .  
Deus acompanhe o peregrino audaz. 
E quando o barco atravessar os mares, 
Quais pandas asas, desfraldando a vela, 
Há de surgir-t'esse gigante imenso, 
Que sobre os morros campeando vela... 
Símb'lo de pedra, que o cinzel dos raios  
Talhou nos montes, que se alteiam mais...  
Atlas com a forma do gigante povo...  
Deus acompanhe o peregrino audaz. 
Vai nas planícies dos infindos pampas  
Erguer a tenda do soldado vate...  
Livre... bem livre a Marselhesa aos ecos  
Soltar bramindo no feroz combate...  
E após do fumo das batalhas tinto  
Canta essa terra, canta os seus gerais,  
Onde os gaíchos sobre as éguas voam...  
Deus acompanhe o peregrino audaz. 
E nesse lago de poesia virgem,  
Quando bolares nas sutis espumas,  
Sacode estrofes, qual do rio a garça  
Pérolas solta das brilhantes plumas.  
Pálido moço—como o bardo errante—  
Teu barco voa na amplidão fugaz.  
A nova Grécia quer um Byron novo...  
Deus acompanhe o peregrino audaz. 
E eu, cujo peito como u'a harpa homérica  
Ruge estridente do que é grande ao sopro,  
Saúdo o artista, que ao talhar a glória,  
Pega da espada, sem deixar o escopro.  
Da caravana guarda a areia a pégada:  
No chão da história o passo teu  
Lerás... Deus, que o Mazeppa nos estepes guia...  
Deus acompanhe o peregrino audaz."
A UMA TAÇA FEITA DE UM CRÂNIO HUMANO;Castro Alves;"(Traduzido de BYRON) 
Não recues! De mim não foi-se o espírito... 
Em mim verás— pobre caveira fria —  
Único crânio que, ao invés dos vivos,  
                Só derrama alegria. 
Vivi! amei! bebi qual tu: Na morte  
Arrancaram da terra os ossos meus.  
Não me insultes! empina-me!... que a larva  
Tem beijos mais sombrios do que os teus. 
Mais val guardar o sumo da parreira  
Do que ao verme do chão ser pasto vil;   
—Taça — levar dos Deuses a bebida,  
             Que o pasto do reptil. 
Que este vaso, onde o espírito brilhava,  
Vá nos outros o espírito acender.  
Ai! Quando um crânio já não tem mais cérebro  
            . . . Podeis de vinho o encher! 
Bebe, enquanto inda é tempo! Uma outra raça,  
Quando tu e os teus fordes nos fossos,  
Pode do abraço te livrar da terra,  
E ébria folgando profanar teus ossos. 
E por que não? Se no correr da vida 
Tanto mal, tanta dor ai repousa? 
É bom fugindo à podridão do lado 
Servir na morte enfim p'ra alguma coisa!. . .' 
 
Sonhava nesta geração bastarda 
Glórias e liberdade!... 

Era um leão sangrento, que rugia  
Da glória nos clarins se embriagava,  
E vossa gente pálida recuava,  
Quando ele aparecia. 
ÁLVARES DE AZEVEDO"
PEDRO IVO - I;Castro Alves;"Rebramam os ventos... Da negra tormenta 
Nos montes de nuvens galopa o corcel...  
Relincha—troveja... galgando no espaço  
Mil raios desperta co'as patas revel. 
É noite de horrores... nas grunas celestes,  
Nas naves etéreas o vento gemeu...  
E os astros fugiram, qual bando de garças  
Das águas revoltas do lago do céu. 
E a terra é medonha... As árvores nuas  
Espectros semelham fincados de pé,  
. 
Com os braços de múmias, que os ventos retorcem,  
Tremendo a esse grito, que estranho lhes é. 
Desperta o infinito. .. Cota boca entreaberta 
Respira a borrasca do largo pulmão. 
Ao longe o oceano sacode as espáduas 
— Encélado novo calcado no chão. 
É noite de horrores... Por ínvio caminho  
Um vulto sombrio sozinho passou,  
Co'a noite no peito, co'a noite no busto  
Subiu pelo monte, — nas cimas parou. 
Cabelos esparsos ao sopro dos ventos,  
Olhar desvairado, sinistro, fatal,  
Diríeis estátua roçando nas nuvens,  
P'ra qual a montanha se fez pedestal. 
Rugia a procela — nem ele escutava!... 
Mil raios choviam — nem ele os fitou! 
Com a destra apontando bem longe a cidade, 
Após largo tempo sombrio falou!..."
PEDRO IVO - II;Castro Alves;"Dorme, cidade maldita, 
Teu sono de escravidão!... 
Dorme, vestal da pureza, 
Sobre os coxins do Sultão!... 
Dorme, filha da Geórgia, 
Prostituta em negra órgia 
Sê hoje Lucrécia Bórgia 
Da desonra no balcão!... 
Dormir?!... Não! Que a infame grita  
Lá se alevanta fatal...  
Corre o champagne e a desonra  
Na orgia descomunal...  
Na fronte já tens um laço...  
Cadeias de ouro no braço,  
De pérolas um baraço,  
—Adornos da saturnal! 
Lonca!... Nem sabes que as luzes, 
Que acendeu p'ra as saturnais, 
São do enterro de seus brios 
Tristes círios funerais... 
Que o seu grito de alegria 
E o estertor da agonia, 
A que responde a ironia 
Do riso de Satanás!... 
Morreste... E ao teu saimento  
Dobra a procela no céu. 
 E os astros — olhar dos mortos —  
A mão da noite escondeu.  
Vê!... Do raio mostra a lampa  
Mão de espectro, que destampa  
Com dedos de ossos a campa,  
Onde a glória adormeceu. 
E erguem-se as lápides frias 
Saltam bradando os heróis: 
""Quem ousa da eternidade 
Roubar-nos o sono a nós?"" 
Responde o espectro: ""A desgraça! 
Que a realeza, que passa, 
Com o sangue de vossa raça, 
Cospe lodo sobre vós! . . '' 
Fugi, fantasmas augustos! 
Caveiras que coram mais 
Do que essas faces vermelhas 
Dos infames pariás!... 
Fugi do solo maldito... 
Embuçai-vos no infinito!... 
E eu por detrás do granito 
Dos montes ocidentais... 
Eu também fujo... Eu fugindo!...  
Mentira desses vilões!.,.  
Não foge a nuvem trevosa  
Quando em asas de tufões,  
Sobe dos céus à esplanada,  
Para tomar emprestada  
De raios uma outra espada,  
À luz das constelações!... 
Como o tigre na caverna 
Afia as garras no chão, 
Como em Elba amola a espada 
Nas pedras — Napoleão, 
Tal eu — vaga encapelada, 
Recuo de uma passada, 
P'ra levar de derribada 
Rochedos, reis, multidões. . .!"
PEDRO IVO - III;Castro Alves;"""Pernambuco! Um dia eu vi-te 
Dormido imenso ao luar, 
Com os olhos quase cerrados. 
Com os lábios — quase a falar... 
Do braço o clarim suspenso, 
—O punho no sabre extenso 
De pedra — recife imenso, 
Que rasga o peito do mar... 
E eu disse: Silêncio. ventos!  
Cala a boca, furacão!  
No sonho daquele sono Perpassa a Revolução!  
Este olhar que não se move  
""Stá fito em — Oitenta e Nove —  
Lê Homero — escuta Jove...  
— Robespierre — Dantão. 
Naquele crânio entra em ondas  
O verbo de Mirabeau...  
Pernambuco sonha a escada  
Que também sonhou Jacó;  
Cisma a República alçada,  
E pega os copos da espada,  
Enquanto em su'alma brada:  
""Somos irmãos, Vergniaud."" 
Então repeti ao povo:  
—Desperta do sono teu!  
Sansão — derroca as colunas!  
Quebra os ferros — Prometeu!  
Vesúvio curvo — não pares,  
Ignea coma solta aos ares,  
Em lavas inunda os mares  
Mergulha o gládio no céu. 
República!... Vôo ousado 
Do homem feito condor! 
Raio de aurora inda oculta 
Que beija a fronte ao Tabor! 
Deus! Por qu'enquanto que o monte 
Bebe a luz desse horizonte, 
Deixas vagar tanta fronte, 
No vale envolto em negror?!... 
Inda me lembro... Era, há pouco, 
A luta!... Horror!... Confusão!... 
A morte voa rugindo 
Da garganta do canhão!.. 
O bravo a fileira cerra!... 
Em sangue ensopa-se a terra!... 
E o fumo — o corvo da guerra — 
Com as asas cobre a amplidão... 
Cheguei! . . . Como nuvens tontas,  
Ao bater no monte — além,  
Topam, rasgam-se, recuam...  
Tais a meus pés vi também  
Hostes mil na luta inglória...  
...Da pirâmide da glória  
São degraus... Marcha a vitória,  
Porque este braço a sustém. 
Foi uma luta de bravos 
Como a luta do jaguar, 
De sangue eurubesce a terra, 
— De fogo enrubesce o ar!... 
. . . Oh! . . . mas quem faz que eu não vença? 
— O acaso... — avalanche imensa, 
Da mão do Eterno suspensa, 
Que a idéia esmaga ao tombar!... 
Não importa! A liberdade 
É como a hidra, o Anteu. 
Se no chão rola sem forças, 
Mais forte do chão se ergueu... 
São os seus ossos sangrentos 
Gládios terríveis, sedentos... 
E da cinza solta aos ventos 
Mais um Graco apareceu!... 
Dorme, cidade maldita!  
Teu sono de escravidão!  
Porém no vasto sacrário  
Do templo do coração,  
Ateia o lume das lampas  
Talvez que um dia dos pampas  
Eu surgindo quebre as campas  
Onde te colam no chão. 
Adeus! Vou por ti maldito 
Vagar nos ermos pauis. 
Tu ficas morta, na sombra, 
Sem vida, sem fé, sem luz!... 
Mas quando o povo acordado 
Te erguer do tredo valado, 
Virá livre, grande, ousado, 
De pranto banhar-me a cruz!..."
PEDRO IVO - IV;Castro Alves;"Assim falara o vulto errante e negro, 
Como a estátua sombria do revés, 
Uiva o tufão nas dobras de seu manto, 
Como um cão do senhor ulula aos pés... 
Inda um momento esteve solitário 
Da tempestade semelhante ao deus, 
Trocando frases com os trovões no espaço 
Raios com os astros nos sombrios céus... 
Depois sumiu-se dentre as brumas densas 
Da negra noite — de su'alma irmã... 
E longe... longe... no horizonte imenso 
Ressonava a cidade cortesã!... 
Vai! . . . Do sertão esperam-te as Termópilas  
A liberdade ainda pulula ali...  
Lá não vão vermes perseguir as águias,  
Não vão escravos perseguir a ti! 
Vai!... Que o teu manto de mil balas roto  
E uma bandeira, que não tem rival.  
—Desse suor é que Deus faz os astros...  
Tens uma espada, que não foi punhal. 
Vai, tu que vestes do bandido as roupas, 
Mas não te cobres de uma vil libré 
Se te renega teu país ingrato 
O mundo, a glória tua pátria é!..."
PEDRO IVO - V;Castro Alves;"E foi-se... E inda hoje nas horas errantes  
Que os cedros farfalham, que ruge o tufão,  
E os lábios da noite murmuram nas selvas  
E a onça vagueia no vasto sertão. 
Se passa o tropeiro nas ermas devesas,  
Caminha medroso, figura-lhe ouvir  
O infrene galope d'Espectro soberbo,  
Com um grito de glória na boca a fugir. 
Que importa se o túm'lo ninguém lhe conhece? 
Nem tem epitáfio, hem leito, nem cruz?... 
Seu túmulo é o peito do vasto universo 
o espaço—por cúpula — as conchas azuis!... 
. . . Mas contam que um dia rolara o oceano 
Seu corpo da praia, que a vida lhe deu... 
Enquanto que a glória rolava sua alma 
Na$ margens da história, na areia do céu!..."
OITAVAS A NAPOLEÃO;Castro Alves;"(Tradução do espanhol, de LOZANO) 
Águia das solidões!. . . Ninho atrevido 
Foram-te as borrascosas tempestades, 
Flamígero cometa suspendido 
Sobre o céu infinito das idades. 
Tu que, no lago intérmino do olvido, 
Lançaste tuas régias claridades... 
Deus caído do trono dos mais deuses... 
Quem recebeu teus últimos adeuses?... 
Não foram as Pirâmides, que ouviram 
De teus passos o som e se inclinaram... 
Nem as águas do Nilo, que te viram, 
E co'as ondas teu nome murmuraram... 
Não foram as cidades, que brandiram 
As torres como facho... e te aclararam.. 
Quem foi? Silêncio!... trêmulo de medo 
Vejo apenas—um mar... vejo—um rochedo... 
A terra, o mar, os céus... espaço estreito 
Eram p'ra tua planta de gigante, 
Para tecto dos paços teus foi feito 
O firmamento colossal, flutuante 
Como diadema — O!; sóis... E como leito 
O antártico pólo de diamante... 
Teu féretro qual foi?... Titão do Sena 
O penhasco fatal de Santa Helena... 
Assassina do Encélado da guerra 
Só tu foste, Albion... do mar senhora.. 
Por quê? Porque um pedaço aí de terra 
Foi pedir-te o gigante em negra hora... 
E lhe deste um penhasco... Oh! Lá s`encerra 
Tua lenda mais hórrida... Traidora! 
Lá seu espectro envolta na mortalha 
Aos quatro céus a maldição espalha... 
Ao leão, que temias, enjaulaste; 
E de longe escutando seu rugido, 
Tu, senhora do mar... tu desmaiaste! 
Pelo punhal traidor ele ferido 
Caiu-te aos pés... Então tu respiraste, 
Cobarde vencedora do vencido... 
Nem mesmo todo o oceano poderia 
Lavar este padrão de covardia... 
Tu não és tão culpada!... Aonde estava  
A França tão potente e tão temida?...  
Oh! por que o não salvou?... se o contemplava  
Lá dos gelos dos Alpes—soerguida!?...  
E ele que a fez tão grande?... Ela folgava!...  
Enquanto ao longe do colosso a vida,  
Como um vulcão antigo e moribundo  
Lento expirava nesse mar profundo."
BOA-NOITE;Castro Alves;"Veux-tu donc partir? Le jour est encore éloigné  
C'était le rossignol et non pas l'aloustte  
Dont le chant a frappé ton oreille inquiete;  
Il chante la nuit sur les branches de ce grenadier,  
Crois-moi, cher ami, c'était le rossignol. 
SHAKESPEARE 
Boa-noite, Maria! Eu vou-me embora.  
A lua nas janelas bate em cheio. 
Boa-noite, Maria! É tarde... é tarde...  
Não me apertes assim contra teu seio. 
Boa-noite!... E tu dizes — Boa-noite.  
Mas não digas assim por entre beijos...  
Mas não mo digas descobrindo o peito  
— Mar de amor onde vagam meus desejos. 
Julieta do céu! Ouve... a calhandra  
Já rumoreja o canto da matina.  
Tu dizes que eu menti?... pois foi mentira...  
. . . Quem cantou foi teu hálito, divina! 
Se à estrela-d'alva os derradeiros raios 
Derrama nos jardins do Capuleto, 
Eu direi, me esquecendo d'alvorada: 
""É noite ainda em teu cabelo preto..."" 
E noite ainda! Brilha na cambraia 
—Desmanchado o roupão, a espádua nua — 
O globo de teu peito entre os arminhos 
Como entre as névoas se balouça a lua... 
É noite, pois! Durmamos, Julieta!  
Recende a alcova ao trescalar das flores,  
Fechemos sobre nós estas cortinas...  
—São as asas do arcanjo dos amores. 
A frouxa luz da alabastrina lâmpada  
Lambe voluptuosa os teus contornos...  
Oh! Deixa-me aquecer teus pés divinos  
Ao doudo afago de meus lábios mornos. 
Mulher do meu amor! Quando aos meus beijos  
Treme tua alma, como a lira ao vento,  
Das teclas de teu seio que harmonias,  
Que escalas de suspiros, bebo atento! 
Ai! Canta a cavatina do delírio, 
Ri, suspira, soluça, anseia e chora... 
Marion! Marion!... É noite ainda. 
Que importa os raios de uma nova aurora?!... 
Como um negro e sombrio firmamento, 
Sobre mim desenrola teu cabelo... 
E deixa-me dormir balbuciando: 
—Boa-noite! —, formosa Consuelo!..."
ADORMECIDA;Castro Alves;"Ses longs cheveux épars la couvrent  tout entière  
La croix de son collier repose dans sa main,  
Comme pour témaigner qu'elle a fait sa prière.  
Et qu'elle va la faire en s'éveiliant demain. 
A DE MUSSET 
Uma noite eu me lembro... Ela dormia 
Numa rede encostada molemente...  
Quase aberto o roupão... solto o cabelo  
E o pé descalço do tapete rente. 
'Stava aberta a janela. Um cheiro agreste  
Exalavam as silvas da campina...  
E ao longe, num pedaço do horizonte  
Via-se a noite plácida e divina. 
De um jasmineiro os galhos encurvados,  
Indiscretos entravam pela sala,  
E de leve oscilando ao tom das auras  
Iam na face trêmulos — beijá-la. 
Era um quadro celeste!... A cada afago 
Mesmo em sonhos a moça estremecia... 
Quando ela serenava... a flor beijava-a... 
Quando ela ia beijar-lhe. . . a flor fugia. . . 
Dir-se-ia que naquele doce instante  
Brincavam duas cândidas crianças...  
A brisa, que agitava as folhas verdes,  
Fazia-lhe ondear as negras tranças! 
E o ramo ora chegava ora afastava-se... 
Mas quando a via despeitada a meio, 
P'ra não zangá-la... sacudia alegre 
Uma chuva de pétalas no seio... 
Eu, fitando esta cena, repetia 
Naquela noite lânguida e sentida: 
""ó flor! —tu és a virgem das campinas! 
""Virgem!—tu és a flor da minha vida!.. ."""
JESUÍTAS;Castro Alves;"(SÉCULO XIII) 
Ó mes frères, je viens vous apporter mon Dieu, 
Je viens vous apporter ma tête! 
V. HUGO (Chatiments) 
Quando o vento da Fé soprava Europa, 
Como o tufão, que impele ao ar a tropa 
Das águias, que pousavam no alcantil; 
Do zimbório de Roma — a ventania 
O bando dos Apost'los sacudia 
Aos cerros do Brasil. 
Tempos idos! Extintos luzimentos! 
O pó da catequese aos quatro ventos 
Revoava nos céus... 
Floria após na Índia, ou na Tartária, 
No Mississipi, no Peru, na Arábia 
Uma palmeira — Deus! — 
O navio maltês, do Lácio a vela, 
A lusa nau, as quinas de Castela, 
Do Holandês a galé 
Levava sem saber ao mundo inteiro 
Os vândalos sublimes do cordeiro, 
Os átilas da fé. 
Onde ia aquela nau?—Ao Oriente.  
A outra? — Ao pólo. A outra? — Ao ocidente. 
Outra? — Ao norte. Outra? — Ao sul. 
E o que buscava? A foca além no pólo; 
O âmbar, o cravo no indiano solo 
Mulheres em 'Stambul. 
Grandes homens! Apóstolos heróicos!... 
Eles diziam mais do que os estóicos:  
             ""Dor, — tu és um prazer! 
""Grelha, —és um leito! Brasa,—és uma gema! 
Cravo, — és um cetro! Chama, — um diadema  
Ó morte, — és o viver!"" 
Outras vezes no eterno itinerário 
O sol, que vira um dia no Calvário 
Do Cristo a santa cruz, 
Enfiava de vir achar nos Andes 
A mesma cruz, abrindo os braços grandes  
Aos índios rubros, nus. 
Eram eles que o verbo do Messias 
Pregavam desde o vale às serranias, 
Do pólo ao Equador... 
E o Niagara  ia contar aos mares. . . 
E o Chimborazo arremessava aos ares 
O nome do Senhor!... 
(NO álbum da Ex.ma Sr.a D. MARIA JUSTINA PROENÇA 
PEREIRA PEIXOTO)"
