titulo;autor;texto
A UM VIOLINISTA;Olavo Bilac;"Quando do teu violino, as asas entreabrindo
Mansamente no espaço, iam-se as notas querulas,
Anjos de olhos azuis, às duas mãos partindo
Os seus cofres de pérolas,
— Minhas crenças de amor, esquecidas em calma
No fundo da memória, ouvindo-as recebiam
Novo alento, e outra vez do oceano de minh’alma,
Arquipélago verde, à tona apareciam.
E eu via rutilar o meu amor perdido,
Belo, de nova luz e novo encanto cheio,
E um corpo, que supunha há muito consumido,
Agitar-se de novo e oferecer-me o seio.
Tudo resuscitava ao teu influxo, artista!
E minh’alma revia, alucinada e louca,
Olhos, cujo fulgor me entontecia a vista,
Lábios, cujo sabor me entontecia a boca.
Oh milagre! E, feliz, ajoelhava-me, em pranto,
Como quem, por acaso, um dia, entrando as portas
De um cemitério, vai achar vivas a um canto
As suas ilusões que acreditava mortas...
E ficava a pensar... como se não partia
Essa fraca madeira ao teu toque violento,
Quando com tanta febre a paixão se estorcia
Dentro do pequenino e frágil instrumento!
Porque, nesse instrumento, unidos num só peito,
Todos os corações da terra palpitavam;
E havia dentro dele, em lágrimas desfeito,
O amor universal de todos os que amavam.
Rio largo de sons, tapetado de flores,
A harmonia do céu jorrava ampla e sonora;
E, boiando e cantando, alegrias e dores
Iam corrente em fora...
A Primavera rindo esfolhava as capelas,
E entornava no chão as ânforas cheirosas;
E a canção acordava as rosas e as estrelas,
E enchia de desejo as estrelas e as rosas.
E a água verde do mar, e a água fresca dos rios,
E as ilhas de esmeralda, e o céu resplandecente,
E a cordilheira, e o vale, e os matagais sombrios,
Crespos, e a rocha bruta exposta ao sol ardente:
«— Tudo, ouvindo essa voz, tudo cantava e amava!
O amor, caudal de fogo atropelado e aceso,
Entrava pelo sangue e pela seiva entrava,
E ia de corpo em corpo enchendo a Natureza!»
E ei-lo triste, no chão, inanimado e frio,
O teu pobre violino, o teu amor primeiro:
E inda nas cordas há, como um leve arrepio,
A última vibração do arpejo derradeiro...
Como, ígneas e imortais, num redemoinho insano,
Longe, a torvelinhar em céus inacessíveis,
Pairam constelações virgens do olhar humano,
Nebulosas sem fim de mundos invisíveis:
— Tal no teu violino, artista! adormecido
À espera do teu arco, em grupos vaporosos,
Dorme, como num céu que não alcança o ouvido,
Um mundo interior de sons misteriosos...
Suspendam-me ao ar livre esse doce instrumento!
Deixem-no ao sol, em glória, em delirante festa!
E ele se embeberá dos perfumes que o vento
Traz dos frescos desvãos do vale e da floresta.
Os pássaros virão tecer nele os seus ninhos!
As rosas se abrirão em suas cordas rotas!
E ele derramará sobre os verdes caminhos
Da antiga melodia as esquecidas notas!
Hão-de as aves cantar, hão-de cantar as flores...
Os astros sorrirão de amor na imensa esfera.
E a terra acordará para os novos amores
De nova primavera!"
A UM VIOLINISTA - II;Olavo Bilac;"Porque, como Terpandro acrescentou à lira,
Para a tornar mais doce, uma corda mais pura,
Que é a corda onde a paixão desprezada suspira,
E, em lágrimas, a arder, suspira a desventura;
Também desse instrumento às quatro cordas de ouro,
O Desespero, o Amor, a Cólera, a Piedade,
— Tu, nobre alma, chorando acrescentaste o choro
Eterno e a eterna dor da corda da Saudade.
É saudade o que sinto, e me enche de ais a boca,
E me arrebata o sonho, e os nervos me fustiga,
Quando te ouço tocar: saudade ansiosa e louca
Do primitivo amor e da beleza antiga...
Para trás! para trás! Basta um simples arpejo,
Basta uma nota só... Todo o espaço estremece:
E, dando aos pés do amado o derradeiro beijo,
Quase morta de dor, Madalena aparece...
Ao luar de Verona, a amorosa cabeça
De Julieta desmaia entre os braços do amante:
Não tarda que a alvorada em fogo resplandeça,
E na devesa em flor a cotovia cante...
Viúva triste, que à paz do claustro pede alívio,
Para a sua viuvez, para o seu luto imenso,
Branca, sob o livor do escapulário níveo,
Heloísa ergue as mãos, numa nuvem de incenso...
E na suave espiral das melodias puras,
Vão fugindo, fugindo os vultos infelizes,
Mostrando ao meu amor as suas amarguras,
Mostrando ao meu olhar as suas cicatrizes.
Canta! o rio de sons que do seio te brota
E, entre os paredões da dor corre, cascateando,
E vai, de vaga em vaga, e vai, de nota em nota,
Ao sabor da corrente os sonhos arrastando;
Que pelo vale espalha a cabeleira inquieta
Refrescando os rosais, e, em leve borborinho,
Um gracejo segreda a cada borboleta,
E segreda um queixume a cada passarinho;
Que a todo o desconforto e a todo o sofrimento
Abre maternalmente o regaço das águas,
— É o rio perfumado e azul do Esquecimento,
Onde se vão banhar todas as minhas mágoas..."
EM UMA TARDE DE OUTONO;Olavo Bilac;"Outono. Em frente ao mar. Escancaro as janelas
Sobre o jardim calado, e as águas miro, absorto.
Outono... Rodopiando, as folhas amarelas
Rodam, caem. Viuvez, receio, desconforto...
Porque, belo navio, ao clarão das estrelas,
Visitaste este mar inabitado e morto,
Se logo, ao vir do vento, abriste ao vento as velas,
Se logo, ao vir da luz, abandonaste o porto?
A água cantou. Rodeava, aos beijos, os teus flancos
A espuma, desmanchada em riso e flocos brancos...
— Mas chegaste com a noite, e fugiste com o sol!
E eu olho o céu deserto, e vejo o oceano triste,
E contemplo o lugar por onde te sumiste,
Banhado no clarão nascente do arrebol..."
BALADAS ROMÂNTICAS;Olavo Bilac;"Vi-te pequena: ias rezando
Para a primeira comunhão:
Toda de branco, murmurando,
Na fronte o véu, rosas na mão.
Não ias só: grande era o bando...
Mas entre todas te escolhi:
Minh’alma foi te acompanhando,
A vez primeira em que te vi.
Tão branca e moça! o olhar tão brando!
Tão inocente o coração!
Toda de branco, fulgurando,
Mulher em flor! flor em botão!
Inda, ao lembrá-lo, a mágoa abrando,
Esqueço o mal que vem de ti,
E, o meu rancor estrangulando,
Bendigo o dia em que te vi!
Rosas na mão, brancas... E, quando
Te vi passar, branca visão,
Vi com espanto, palpitando
Dentro de mim, esta paixão...
O coração pus ao teu mando...
E, porque escravo me rendi,
Ando gemendo, aos gritos ando,
— Porque te amei! porque te vi!
Depois fugiste... E, inda te amando,
Nem te odiei, nem te esqueci:
— Toda de branco... Ias rezando...
Maldito o dia em que te vi!"
BALADAS ROMÂNTICAS II — AZUL;Olavo Bilac;"Lembra-te bem! Azul-celeste
Era essa alcova em que te amei.
O último beijo que me deste
Foi nessa alcova que o tomei!
E o firmamento que a reveste
Toda de um cálido fulgor:
— Um firmamento, em que puseste,
Como uma estrela, o teu amor.
Lembras-te? Um dia, me disseste:
«Tudo acabou!» E eu exclamei:
«Se vais partir, porque vieste?»
E às tuas plantas me arrastei...
Beijei a fímbria à tua veste,
Gritei de espanto, uivei de dor:
«Quem há que te ame e te requeste
Com febre igual ao meu amor?»
Por todo o mal que me fizeste,
Por todo o pranto que chorei,
— Como uma casa em que entra a peste,
Fecha essa casa em que fui rei!
Que nada mais perdure o rosto
Desse passado embriagador:
E cubra a sombra de um cipreste
A sepultura deste amor!
Desbote-a o inverno! o estio a creste!
Abale-a o vento com fragor!
— Desabe a igreja azul-celeste
Em que oficiava o meu amor!"
III — VERDE;Olavo Bilac;"Como era verde este caminho!
Que calmo o céu! que verde o mar!
E, entre festões, de ninho em ninho,
A Primavera a gorjear!...
Inda me exalta, como um vinho,
Esta fatal recordação!
Secou a flor, ficou o espinho...
Como me pesa a solidão!
Órfão de amor e do carinho!...
Órfão da luz do teu olhar
— Verde também, verde-marinho,
Que eu nunca mais hei-de olvidar!
Sob a camisa, alva de linho,
Te palpitava o coração...
Ai! coração! peno e definho,
Longe de ti, na solidão!
Oh! tu, mais branca do que o arminho,
Mais pálida do que o luar!
— Da sepultura me avizinho,
Sempre que volto a este lugar...
E digo a cada passarinho:
Não cantes mais! que essa canção
Vem me lembrar que estou sozinho,
No exílio desta solidão!
No teu jardim, que desalinho!
Que falta faz a tua mão!
Como inda é verde este caminho...
Mas como o afeia a solidão!"
IV — NEGRA;Olavo Bilac;"Possas chorar, arrependida,
Vendo a saudade que aqui vai!
Vê que inda, negro, da ferida
Aos borbotões o sangue cai...
Que a nossa história, assim relida,
O nosso amor, lembrado assim,
Possam fazer-te, comovida,
Inda uma vez pousar em mim!
Minh’alma pobre e desvalida,
Órfã de mãe, órfã de pai,
Na escuridão vaga perdida,
De queda em queda e de ai em ai!
E ando a buscar-te. E a minha lida
Não tem descanso, não tem fim:
Quanto mais longe andas fugida,
Mais te vejo eu perto de mim!
Louco! e que lúgubre a descida
Para a loucura que me atrai!
— Terríveis páginas da vida,
Escuras páginas, — cantai!
Vim, ermitão, da minha ermida,
Morto, do meu sepulcro vim,
Erguer a lápide caída
Sobre a esperança que houve em mim!
Revivo a mágoa já vivida
E as velhas lágrimas... a fim
De que chorando, arrependida,
Possas lembrar-te inda de mim!"
VELHA PÁGINA;Olavo Bilac;"Que mágoa lá fora!
Que mágoa! Embruscam-se os ares
Sobre este rio que chora
Longos e eternos pesares.
E sinto o que a terra sente
E a tristeza que diviso,
Eu, de teus olhos ausente,
Ausente de teu sorriso...
As asas loucas abrindo,
Meus versos, num longo anseio,
Morrerão, sem que, sorrindo,
Possa acolhê-los teu seio!
Ah! quem mandou que fizesses
Minh’alma da tua escrava,
E ouvisses as minhas preces,
Chorando como eu chorava?
Porque é que um dia me ouviste,
Tão pálida e alvoroçada,
E, como quem ama, triste,
Como quem ama, calada?
Tu tens um nome celeste...
Quem é do céu é sensível!
Porque é que me não disseste
Toda a verdade terrível?
Porque, fugindo impiedosa,
Desertas o nosso ninho?
— Era tão bela esta rosa!...
Já me tardava este espinho!
Fora melhor, porventura,
Ficar no antigo degredo
Que conhecer a ventura
Para perdê-la tão cedo!
Porque me ouviste, enxugando
O pranto das minhas faces?
Viste que eu vinha chorando...
Antes assim me deixasses!
Antes! Menor me seria
O sofrimento, querida!
Antes! a mão que alivia
A dor, e cura a ferida,
Não deve depois, tranquila,
Vendo sufocada a mágoa,
Encher de sangue a pupila
Que já vira cheia de água...
Mas junto a mim que te falta?
Que glória maior te chama?
Não sei de glória mais alta
Do que a glória de quem ama!
Talvez te chame a riqueza...
Despreza-a, beija-me, e fica!
Verás que assim, com certeza,
Não há quem seja mais rica!
Como é que quebras os laços
Com que prendi o universo,
Entre os nossos quatro braços,
Na jaula azul do meu verso?
Como hei-de eu, de hoje em diante,
Viver, depois que partires?
Como queres tu que eu cante
No dia em que não me ouvires?
Tem pena de mim! tem pena
De alma tão fraca! Como há-de
Minh’alma, que é tão pequena,
Poder com tanta saudade?"
I — O CASTELO;Olavo Bilac;"Sobre os rochedos, longe, o Castelo aparece,
Dominando a extensão das florestas sombrias.
A tarde cai. O vento abranda. O ar escurece.
E Wilfredo caminha entre as neblinas frias.
Vai vê-la... E estuga o passo. Alto e silencioso,
Abre o Castelo, em fogo, os vitrais das janelas.
Nas ameias, manchando o céu caliginoso,
Aprumam-se perfis de imóveis sentinelas.
Wilfredo vai ouvir a voz da sua Dama...
Mas, no seu coração perturbado, parece
Que vive, em vez do amor, essa ligeira chama,
Que arde apenas um dia, arde e desaparece...
E o arruinado solar, refletido no Reno,
Sobre o qual paira e pesa um sonho sobre-humano,
Sobe, entre os astros, só, furando o céu sereno,
Com a calma e o esplendor de um velho soberano."
II — AS FADAS DA LAGOA;Olavo Bilac;"Wilfredo conheceu o amor nos braços dela...
Teve-a nua, a tremer, nos braços, nua e fria!
Teve-a nos braços, louca, apaixonada e bela!
Mas parte, alucinado, antes que aponte o dia...
E que uma outra paixão o descuidado peito
Lhe entrou. Paixão cruel, loucura que o atordoa,
Desde o momento em que, formosas, sobre o leito
Das águas calmas, viu as fadas da lagoa.
Parte... À margem fatal da lagoa das fadas
Chega, e em êxtase fica, a riba em flor mirando.
Um ligeiro rumor de vozes abafadas
Aumenta... E exsurge da água o apaixonado bando.
Corre Wilfredo, em febre, a apertá-las ao seio,
E despreza o passado e esquece o juramento:
Beija-as, e, na expansão do carinhoso anseio,
Imola toda a vida aos beijos de um momento.
Para os seus corpos ter, toda a alma lhes entrega;
E, na alucinação do gozo em que se inflama,
Por esse amor, por essa embriaguez renega
O Deus dos seus avós, o amor da sua Dama..."
III — O REMORSO;Olavo Bilac;"Delira. Mas, depois do delírio sublime,
O remorso, imortal, nasce com o arrebol.
E ele mede a extensão do seu monstruoso crime,
E esconde a face à luz vingadora do sol.
Busca assustado a paz; busca chorando o olvido...
A volúpia infernal o coração vendeu,
E o inferno lhe reclama o coração vendido,
Cobrando em sangue e pranto o gozo que lhe deu.
Quer rezar, quer voltar ao seu fervor primeiro,
Quer, nas lajes, de rojo, abominando o Mal,
Ser de novo Cristão, Fiel e Cavaleiro:
Mas não encontra paz na paz da catedral.
Pobre! até no pallor das faces maceradas
Das monjas, cuida ver as faces que beijou:
Ah! seios de marfim! Ah! bocas perfumadas!
Recordação cruel de um idílio que acabou!
Parte só, sem destino, errando, a passo incerto,
Por montes e rochedos, no inverno e no verão,
E por anos sem conta habitando o deserto,
Sem lágrimas no olhar, sem fé no coração.
Das florestas sem fim sob a abóbada escura
Ouve, nos alcantis de em torno, a água rolar;
Sobre ele, a longa voz das árvores murmura,
E o vendaval retorce os ramos negros no ar.
Mas à fera, ao insecto, ao limo verde, ao vento,
Ao sol, ao rio, ao vale, à rocha, à serpe, à flor
É em vão que Wilfredo implora o esquecimento
Do seu amor cruel, do seu horrendo amor..."
IV — O CASTIGO;Olavo Bilac;"Volta... Nem luta já contra o crime que o atrai.
Velho e trôpego vem, mendigo esfarrapado.
E exânime, por fim, num calafrio, cai
Sem consciência, ao pé das águas do Pecado.
Calma. A noite caiu. Nem um pássaro voa.
Não piam no silêncio as aves agoureiras.
Mas palpitam, luzindo, à beira da lagoa,
Fogos-fátuos subtis sobre as ervas rasteiras.
E, então, Wilfredo vê, preso de um medo atroz,
Do denso turbilhão dos fogos repentinos,
Com tentações no olhar e convites na voz
Surgirem turbilhões de corpos femininos.
E o Inferno pela voz dos fogos-fátuos fala!
Wilfredo foge. O horror vai com ele, inclemente!
Foge. E corre, e vacila, e tropeça, e resvala,
E levanta-se, e foge alucinadamente...
Em vão! pesa sobre ele um destino fatal:
E o louco, em todo o horror dos campos tenebrosos,
Vê fechar-se e prendê-lo a cadeia infernal
Da infernal multidão dos Elfos amorosos..."
TÉDIO;Olavo Bilac;"Sobre minh’alma, como sobre um trono,
Senhor brutal, pesa o aborrecimento.
Como tardas em vir, último outono,
Lançar-me as folhas últimas ao vento!
Oh! dormir, no silêncio e no abandono,
Só, sem um sonho, sem um pensamento,
E, no letargo do aniquilamento,
Ter, ó pedra, a quietude do teu sono!
Oh! deixar de sonhar o que não vejo!
Ter o sangue gelado, e a carne fria!
E, de uma luz crepuscular velada,
Deixar a alma dormir sem um desejo,
Ampla, fúnebre, lúgubre, vazia
Como uma catedral abandonada!..."
REQUIESCAT;Olavo Bilac;"Porque me vens, com o mesmo riso,
Porque me vens, com o mesmo olhar,
Lembrar aquele Paraíso,
Extinto para nós?
Porque levantas esta lousa?
Porque, entre as sombras funerais,
Vens acordar o que repousa,
O que não vive mais?
Ah! esqueçamos, esqueçamos
Que foste minha e que fui teu:
Não lembres mais que nos amámos,
Que o nosso amor morreu!
O amor é uma árvore ampla, e rica
De frutos de ouro, e de embriaguez:
Infelizmente, frutifica
Apenas uma vez...
Sob essas ramas perfumadas,
Teus beijos todos eram meus:
E as nossas almas abraçadas
Fugiam para Deus.
Mas os teus beijos esfriaram...
Lembra-te bem! lembra-te bem!
E as folhas pálidas murcharam,
E o nosso amor também.
Ah! frutos de ouro, que colhemos,
Frutos da cálida estação,
Com que delícia vos mordemos,
Com que sofreguidão!
Lembras-te? os frutos eram doces...
Se inda os pudéssemos provar!
Se eu fosse teu... se minha fosses,
E eu te pudesse amar...
Em vão, porém, me beijas, louca!
Teu beijo, a palpitar de ardor,
Não achará, na minha boca,
Outro para o acolher.
Não há mais beijos, nem mais pranto!
Lembras-te? quando te perdi,
Beijei-te tanto, chorei tanto,
Com tanto amor, por ti,
Que os olhos, vês? já tenho enxutos,
E a minha boca se cansou:
A árvore já não tem mais frutos!
Adeus! tudo acabou!
Outras paixões, outras idades!
Sejam os nossos corações
Dois relicários de saudades
E de recordações.
Ah! esqueçamos, esqueçamos!
Durma tranquilo o nosso amor
Na cova rasa onde o enterrámos
Entre os rosais em flor..."
SURDINA;Olavo Bilac;"No ar sossegado um sino canta,
Um sino canta no ar sombrio...
Pálida, Vênus se levanta...
Que frio!
Um sino canta. O campanário
Longe, entre névoas, aparece...
Sino, que cantas solitário,
Que quer dizer a tua prece?
Que frio! embruscam-se as colunas:
Chora, correndo, a água do rio;
E o céu se cobre de neblinas...
Que frio!
Ninguém... A estrada, ampla e silente,
Sem caminhantes, adormece...
Sino, que cantas docemente,
Que quer dizer a tua prece?
Que medo pânico me aperta
O coração triste e vazio!
Que esperas mais, alma deserta?
Que frio!
Já tanto amei! já sofri tanto!
Olhos, porque inda estais molhados?
Porque é que choro, a ouvir-te o canto,
Sino que dobras a finados?
Trevas, caí! que o dia é morto!
Morre também, sonho erradio!
— A morte é o último conforto...
Que frio!
Pobres amores, sem destino,
Soltos ao vento, e dizimados!
Inda vos choro... E, como um sino,
Meu coração dobra a finados.
E com que mágoa o sino canta,
No ar sossegado, no ar sombrio!
— Pálida, Vênus se levanta...
Que frio!"
ÚLTIMA PÁGINA;Olavo Bilac;"Primavera. Um sorriso aberto em tudo. Os ramos
Numa palpitação de flores e de ninhos.
Dourava o sol de outubro a areia dos caminhos
(Lembras-te, Rosa?) e ao sol de outubro nos amámos.
Verão. (Lembras-te, Dulce?) à beira-mar, sozinhos,
Tentou-nos o pecado, olhaste-me... e peccámos.
E o outono desfolhava os rosais vizinhos,
Ó Laura, a vez primeira em que nos abraçámos...
Veio o inverno. Porém, sentada em meus joelhos,
Nua, presos aos meus os teus lábios vermelhos,
(Lembras-te, Branca?) ardia a tua carne em flor...
Carne, que queres mais? Coração, que mais queres?
Passam as estações e passam as mulheres...
E eu tenho amado tanto! e não conheço o Amor!"
AS VIAGENSI — PRIMEIRA MIGRAÇÃO;Olavo Bilac;"Sinto às vezes ferir-me a retina ofuscada
Um sonho: — A natureza abre as perpétuas fontes.
E, ao clarão criador que invade os horizontes,
Vejo a Terra sorrir à primeira alvorada.
Nos mares e nos céus, nos rochedos e nos montes,
A Vida canta, chora, arde, delira, brada...
E arfa a Terra, num parto horrendo, carregada
De monstros, de mammouths e de rhinocerontes.
Rude, uma geração de gigantes acorda
Para a conquista. A uivar, do refúgio das furnas
A migração primeira, em torvelins, transborda.
E ouço, longe, rodar, nas primitivas eras,
Como uma tempestade entre as sombras nocturnas,
O estrépito brutal dessa invasão de feras."
II — OS FENÍCIOS;Olavo Bilac;"Ávida gente, ousada e moça! Ávida gente!
— Desse estéril torrão, desse areal maninho
Entre o Líbano e o mar da Síria, — que caminho
Busca, turvo de febre, o vosso olhar ardente?
Tiro, do vivo azul do pélago marinho,
Branca, nadando em luz, surge resplandecente...
Na água, aberta em clarões, chocam-se de repente
Os remos. Rangem no ar os velames de linho.
Hiram, com o ceptro negro em que ardem pedrarias,
Conta as barcas de cedro, atulhadas de fardos
De ouro, púrpura, ônix, sedas e especiarias.
Sus! Ao largo! Melkart abençoe a partida
Dos que vão de Sídon, de Gebal e de Arvadus
Dilatar o comércio e propagar a Vida!"
III — ISRAEL;Olavo Bilac;"Caminhar! caminhar!... O deserto primeiro,
O mar depois... Areia e fogo... Foragida,
A tua raça corre os desastres da vida,
Insultada na pátria e odiada no estrangeiro!
Onde o leite, onde o mel da Terra Prometida?
— A guerra! a ira de Deus! o êxodo! o cativeiro!
E, molhada do pranto, a oscilar de um salgueiro,
A tua harpa, Israel, a tua harpa esquecida!
Sem templo, sem altar, vagas perpetuamente...
E, em torno de Sião, do Líbano ao Mar Morto,
Fulge, de monte em monte, o escárnio do Crescente:
E, impassível, Jehovah te vê do céu profundo,
— Náufrago amaldiçoado — errar de porto em porto,
Entre as imprecações e os ultrajes do mundo!"
IV — ALEXANDRE;Olavo Bilac;"Quem te cantara um dia a ambição desmarcada,
Filho da heráclia estirpe! e o clamor infinito
Com que o povo da Emátia acorreu ao teu grito,
Voando, como um tufão, sobre a terra abrasada!
Do Adriático-Mar ao Indo, e do Egito
Ao Cáucaso, o fulgor do aço dessa espada
Prosternava, a tremer, sobre a lama da estrada,
Ídolos de ouro e bronze, e esfinges de granito.
Mar que regouga e estronda, espedaçando diques,
— Aos confins da Ásia rica as falanges corriam,
Encrespadas de fúria e eriçadas de piques.
E do sangue, do pó, dos destroços da guerra,
Aos teus pés, palpitando, as cidades nasciam,
E a Alma Grega, contigo, avassalava a Terra!"
V — CÉSAR;Olavo Bilac;"Na ilha de Sein. O mar brame na costa bruta.
Gemem os bardos. Triste, o olhar por céus em fora
Uma druidesa alonga, e os astros mira, e chora
De pé, no limiar da tenebrosa gruta.
Abandonou-te o deus que a tua raça adora,
Pobre filha de Teut! César aí vem! Escuta
O passo das legiões! ouve o fragor da luta
E o alto e crebro clangor da buccina sonora!
Dos Alpes, sacudindo as asas de ouro ao vento,
As grandes águias sobre os domínios gauleses
Descem, escurecendo o azul do firmamento...
E já, do Interno Mar ao Mar Armoricano,
Retumba o entrechocar dos rútilos pavês
Que carregam à glória o Imperador romano."
VI — OS BÁRBAROS;Olavo Bilac;"Ventre nu, seios nus, toda nua, cantando
Do esmorecer da tarde ao resurgir do dia,
Roma lasciva e louca, ao rebramar da orgia,
Sonhava, de triclinio em triclinio rolando.
Mas já da longe Cítia e da Germânia fria,
Esfaimado, rangendo os dentes, como um bando
De lobos o sabor da presa antegozando,
O tropel rugidor dos Bárbaros descia.
Eis-los! A erva, aos seus pés, mirra. De sangue cheios,
Turvam-se os rios. Louca, a floresta farfalha...
E eis-los, — turvos, brutos, cabeludos e feios!
Donar, Pai da Tormenta, à frente deles corre:
E a ígnea barba do deus, que o incêndio ateia e espalha,
Ilumina a agonia desse império que morre..."
VII — AS CRUZADAS;Olavo Bilac;"(Diante de um retrato antigo.)
Fulge-te o morrião sobre o cabelo louro,
E avultas na moldura, alto, esbelto e membrudo,
Guerreiro que por Deus abandonaste tudo,
Desbaratando o Turco, o Sarraceno e o Mouro!
Brilha-te a lança à mão, presa ao guante de couro.
Nos peitorais de ferro arfa-te o peito ossudo.
E alça-se-te o brasão sobre a chapa do escudo,
Nobre: — em campo de blau sete besantes de ouro.
«Diex le volt!» E, barão entre os barões primeiro,
Foste, através da Europa, ao Sepulcro ameaçado,
Dentro de um turbilhão de pajens e escudeiros...
E era-te o gládio ao punho um relâmpago ardente!
E o teu pendão de guerra ondeou, glorioso, ao lado
Do pendão de Balduíno, Imperador do Oriente."
XI — O POLO;Olavo Bilac;"Pára, Conquistador intimorato e forte!
Pára! que buscas mais que te ennobreça e eleve?
É tão alegre o sol! a existência é tão breve!
E é tão fria essa tumba entre os gelos do Norte!
Dorme o céu. Numa ronda esquálida, de leve,
Erram fantasmas. Reina um silêncio de morte.
Focas de vulto informe, ursos de estranho porte
Morosamente vão deixando rastros sobre a neve...
Em vão!... E o gelo cresce, e espedaça o navio.
E ele, subjugador do perigo e do medo,
Sem um gemido cai, morto de fome e frio.
E o Mistério se fecha aos seus olhos serenos...
Que importa? Outros virão devassar-lhe o segredo!
Um cadáver demais... um sonhador de menos..."
XII — A MORTE;Olavo Bilac;"Oh! a jornada negra! A alma se despedaça...
Tremem as mãos... O olhar, molhado e ansioso, espia,
E vê fugir, fugir a ribanceira fria,
Por onde a procissão dos dias mortos passa.
No céu gelado expira o derradeiro dia.
É a última região que o teu olhar devassa!
É só, trevoso e largo, o mar estardalhaça
No indizível horror de uma noite vazia...
Pobre! porque, a sofrer, a Leste e a Oeste, ao Norte
E ao Sul, desperdiçaste a força de tua alma?
Tinhas tão perto o Bem, tendo tão perto a Morte!
Paz à tua ambição! paz à tua loucura!
A conquista melhor é a conquista da Calma:
— Conquistaste o país do Sono e da Ventura!"
XIII — A MISSÃO DE PURNA;Olavo Bilac;"(Do Evangelho de Buda)
Ora Buda, que, em prol da nova fé, levanta
Na Índia antiga o clamor de uma cruzada santa
Contra a religião dos Brahmanes, — medita.
Imensa, em torno ao sábio, a multidão se agita
E há nessa multidão, que enche a planície vasta,
Homens de toda a espécie, Árias de toda a casta.
Todos os que (a princípio, enchia Brahma o espaço...)
Da cabeça, do pé, da coxa ou do antebraço
Do deus vieram à luz para povoar a terra:
— Kshátrias, de braço forte armado para a guerra;
Çáquias, filhos de reis; leprosos perseguidos
Como cães, como cães de lar em lar corridos..."
AS VIAGENS (CONTINUAÇÃO);Olavo Bilac;"XIII — A Missão de Purna
(Do Evangelho de Buda)
... Os que vivem no mal e os que amam a virtude;
Os ricos de beleza e os pobres de saúde;
Mulheres fortes, — mães ou prostitutas, cheio
De tentações o olhar ou de alvo leite o seio;
Guardadores de bois; robustos lavradores,
A cujo arado a terra abre em frutos e flores;
Crianças; anciãos; sacerdotes de Brahma;
Párias, Sudras servis rastejando na lama;
— Todos acham amor dentro da alma de Buda,
E tudo nosso amor se eterniza e transmuda...
Porque o sábio, envolvendo a tudo, em seu caminho,
Na mesma caridade e no mesmo carinho,
Sem distinção promete a toda a raça humana
A bem-aventurança eterna do Nirvana.
Ora, Buda medita...
A maneira do orvalho,
Que, na calma da noite, anda de galho em galho
Dando vida e umidade às árvores crestadas,
— Aos corações sem fé e às almas desgraçadas
Concede o novo credo a esperança do sono:
Mas... as almas que estão, no horrível abandono
Dos desertos, de par com os animais ferozes,
Longe de humano olhar, longe de humanas vozes,
A rolar, a rolar de pecado em pecado?...
Ergue-se Buda:
«Purna!»
O discípulo amado
Chega:
«Purna! é mister que a palavra divina,
Da água do mar de Omã à água do mar da China,
Longe do Indus natal e das margens do Ganges,
Semeies, através de dardos, e de alfanges,
E de torturas!»
Purna ouve sorrindo, e cala...
No silêncio em que está, um sonho doce o embala:
No profundo clarão do seu olhar profundo,
Brilham a anciã da morte e o desprezo do mundo.
O corpo, que o rigor das privações consome,
Esquelético, nu, comido pela fome,
Treme, quase a cair, como um bambu com o vento;
E erra-lhe à flor da boca a luz do firmamento
Presa a um sorriso de anjo...
E ajoelha junto ao Santo:
Beija-lhe o pó dos pés, beija-lhe o pó do manto.
«Filho amado! — diz Buda — essas bárbaras gentes
São grosseiras e vis, são rudes e inclementes;
Se os homens (que, em geral, são maus os homens todos)
Te insultarem a crença, e a cobrirem de apodos,
Que dirás, que farás contra essa gente inculta?»
«Mestre! direi que é boa a gente que me insulta,
Pois, podendo espancar-me, apenas me injuria...»
«Filho amado! e se, a injúria abandonando, um dia
Um homem te espancar, vendo-te fraco e inerme,
E sem piedade aos pés te pisar, como a um verme?»
«Mestre! direi que é bom o homem que me magoa,
Pois, podendo ferir-me, apenas me esbordoa...»
«Filho amado! e se alguém, vendo-te agonizante,
Te furar com um punhal a carne palpitante?»
«Mestre! direi que é bom quem minha carne fura,
Pois, podendo matar-me, apenas me tortura...»
«Filho amado! e se, enfim, sedentos de mais sangue,
Te arrancarem ao corpo enfraquecido e exangue
O último alento, o sopro último da existência,
Que dirás, ao morrer, contra tanta inclemência?»
«Mestre! direi que é bom quem me livra da vida!
Mestre! direi que adoro a mão boa e querida,
Que, com tão pouca dor, minha carne cansada
Entrega ao sumo bem e à suprema paz do Nada!»
«Filho amado! — diz Buda — a palavra divina,
Da água do mar de Omã à água do mar da China,
Longe do Indus natal e dos vales do Ganges,
Vai levar, através de dardos e de alfanges!
Purna! ao fim da Renúncia e ao fim da Caridade
Chegaste, estrangulando a tua humanidade!
Tu, sim! podes partir, apóstolo perfeito,
Que o Nirvana já tens dentro do próprio peito,
E és digno de ir pregar a toda a raça humana
A bem-aventurança eterna do Nirvana!»"
